"rec_id_fk","species","variety","color","aroma","flavor","aftertaste","acidity","body","balance","uniformity","clean_cup","sweetness","moisture","quakers","defect_one","defect_two"
1183,"Arabica","Bourbon","Green","7.00","7.00","6.92","7.17","7.17","7.08","10.00","10.00","10.00","0.13","0.00","0.00","10.00"
1184,"Arabica","Bourbon","Green","7.33","7.42","7.33","7.42","7.50","7.42","8.67","9.33","9.33","0.10","0.00","0.00","0.00"
1185,"Arabica","Catuai","Green","7.58","7.00","6.75","6.92","7.00","6.92","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1186,"Arabica","Bourbon","Green","7.08","7.00","6.92","7.42","7.00","6.92","10.00","10.00","10.00","0.11","8.00","0.00","6.00"
1187,"Arabica","Catuai","Green","7.25","7.17","6.75","7.25","7.00","6.92","10.00","10.00","10.00","0.11","0.00","0.00","6.00"
1188,"Arabica","Catuai","None","7.17","7.42","7.50","8.00","7.25","7.83","10.00","10.00","6.67","0.10","0.00","5.00","20.00"
1189,"Arabica","Typica","None","7.25","7.08","6.92","7.08","7.17","7.17","9.33","10.00","10.00","0.14","0.00","0.00","8.00"
1190,"Arabica","Typica","Green","7.17","6.92","6.92","7.08","7.17","7.00","10.00","10.00","10.00","0.14","0.00","0.00","34.00"
1191,"Arabica","Typica",NULL,"6.75","6.75","6.83","7.25","7.58","7.08","10.00","10.00","10.00","0.01","0.00","0.00","8.00"
1192,"Arabica","Bourbon","Green","7.58","7.67","7.42","7.42","7.67","7.67","8.67","8.67","8.67","0.10","0.00","0.00","1.00"
1193,"Arabica","Other","Green","7.42","7.08","6.75","7.33","7.33","6.92","10.00","9.33","10.00","0.13","0.00","0.00","0.00"
1194,"Arabica","Typica","None","7.33","7.00","6.92","7.25","7.33","7.08","9.33","10.00","10.00","0.16","0.00","0.00","2.00"
1195,"Arabica","Mundo Novo","Green","7.25","7.08","6.75","7.33","7.42","7.00","9.33","10.00","10.00","0.11","0.00","0.00","45.00"
1196,"Arabica","Typica","Bluish-Green","7.17","7.25","7.25","7.17","7.25","7.08","9.33","9.33","10.00","0.10","0.00","0.00","0.00"
1197,"Arabica",NULL,NULL,"6.75","6.75","6.42","6.83","7.58","7.50","10.00","10.00","10.00","0.10","0.00","0.00","3.00"
1198,"Arabica","Other","Green","7.33","7.17","6.58","7.42","7.08","6.83","10.00","10.00","10.00","0.12","0.00","0.00","3.00"
1199,"Arabica","Pacas","Green","7.00","7.00","7.00","7.00","7.00","7.00","10.00","10.00","10.00","0.11","0.00","0.00","12.00"
1200,"Arabica","Typica",NULL,"7.67","7.17","7.08","7.25","8.00","7.50","8.67","9.33","9.33","0.00","0.00","0.00","4.00"
1201,"Arabica","Mundo Novo","None","6.75","7.08","6.67","7.25","7.17","7.08","10.00","10.00","10.00","0.12","0.00","0.00","12.00"
1202,"Arabica","Typica","Green","7.50","7.17","6.92","7.50","7.25","7.00","8.67","10.00","10.00","0.14","0.00","3.00","17.00"
1203,"Arabica","Typica","Green","7.17","6.83","6.83","7.25","7.17","6.92","10.00","10.00","10.00","0.14","0.00","7.00","38.00"
1204,"Arabica","Typica","Green","7.33","7.00","6.75","7.08","7.17","7.25","9.33","10.00","10.00","0.12","0.00","0.00","8.00"
1205,"Arabica","Typica","None","7.50","7.00","6.92","7.08","6.92","6.75","10.00","10.00","10.00","0.16","0.00","0.00","0.00"
1206,"Arabica","Caturra","Green","7.17","7.00","6.92","7.00","7.00","7.00","10.00","10.00","10.00","0.10","2.00","0.00","4.00"
1207,"Arabica",NULL,"Green","7.50","6.92","6.92","7.25","7.58","7.42","9.33","9.33","9.33","0.12","0.00","5.00","8.00"
1208,"Arabica","Bourbon","Green","7.33","7.08","6.33","7.25","7.00","7.00","10.00","10.00","10.00","0.12","0.00","1.00","8.00"
1209,"Arabica","Typica","Green","7.25","6.83","6.83","7.00","7.17","7.00","10.00","10.00","10.00","0.14","0.00","0.00","0.00"
1210,"Arabica","Typica","None","7.25","7.33","7.17","7.25","7.08","7.00","8.67","10.00","10.00","0.14","0.00","0.00","0.00"
1211,"Arabica","Bourbon",NULL,"7.67","7.17","6.83","7.33","7.58","7.17","9.33","10.00","8.67","0.12","0.00","0.00","0.00"
1212,"Arabica","Typica","Green","7.00","6.92","6.83","7.17","7.17","7.17","10.00","10.00","9.33","0.00","0.00","0.00","5.00"
1213,"Arabica","Caturra","None","6.92","6.92","6.67","7.25","7.17","6.92","10.00","10.00","10.00","0.13","0.00","0.00","2.00"
1214,"Arabica",NULL,"Green","7.08","7.00","6.75","6.83","7.08","6.92","10.00","10.00","10.00","0.10","5.00","1.00","7.00"
1215,"Arabica",NULL,"Green","6.83","7.08","6.92","6.75","7.25","7.08","10.00","10.00","10.00","0.11","0.00","1.00","1.00"
1216,"Arabica","Other","Green","7.33","7.17","6.92","7.58","7.25","7.17","8.67","9.33","10.00","0.12","0.00","0.00","3.00"
1217,"Arabica","Typica","Green","6.83","6.75","7.17","7.25","7.00","6.92","10.00","10.00","10.00","0.10","0.00","0.00","0.00"
1218,"Arabica","Typica","Green","7.00","7.00","6.75","7.33","6.92","6.92","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
1219,"Arabica","Typica",NULL,"7.92","7.58","7.58","7.92","7.92","7.50","8.00","6.67","10.00","0.10","0.00","0.00","1.00"
1220,"Arabica",NULL,NULL,"7.92","6.83","7.08","7.42","6.75","7.33","8.67","9.33","10.00","0.00","0.00","0.00","0.00"
1221,"Arabica","Bourbon","Green","7.25","6.75","6.92","6.92","7.25","7.58","9.33","9.33","10.00","0.00","0.00","0.00","0.00"
1222,"Arabica","Typica","None","7.08","6.83","6.83","7.00","7.00","6.92","10.00","10.00","10.00","0.12","0.00","0.00","14.00"
1223,"Arabica","Caturra","Green","7.25","7.17","7.00","6.83","7.58","7.08","8.67","10.00","10.00","0.13","0.00","1.00","3.00"
1224,"Arabica","Catuai","Green","6.83","7.00","6.92","7.08","6.92","6.83","10.00","10.00","10.00","0.12","0.00","3.00","4.00"
1225,"Arabica","Typica","None","7.58","7.17","7.00","7.17","7.33","7.00","8.00","10.00","10.00","0.14","0.00","0.00","0.00"
1226,"Arabica","Hawaiian Kona","Bluish-Green","7.50","7.75","7.58","7.83","7.92","7.92","7.33","8.00","8.67","0.10","0.00","0.00","0.00"
1227,"Arabica","Other","Green","7.17","6.50","6.67","7.00","7.17","7.17","10.00","10.00","10.00","0.10","0.00","0.00","2.00"
1228,"Arabica","Bourbon","Green","7.17","7.17","6.50","7.17","7.00","6.83","10.00","10.00","10.00","0.11","0.00","1.00","4.00"
1229,"Arabica","Typica","Green","7.25","7.25","7.00","7.50","7.33","7.42","8.00","9.33","10.00","0.13","0.00","31.00","47.00"
1230,"Arabica","Bourbon","Green","7.17","6.08","6.17","7.25","7.33","7.33","10.00","10.00","10.00","0.11","0.00","0.00","9.00"
1231,"Arabica","Hawaiian Kona","Green","7.50","7.50","7.33","7.58","7.50","7.42","8.67","8.67","8.67","0.11","0.00","2.00","8.00"
1232,"Arabica","Hawaiian Kona","Green","7.42","7.33","7.33","7.50","7.67","7.75","8.00","8.67","9.33","0.11","0.00","4.00","31.00"
1233,"Arabica","Java",NULL,"6.92","6.83","6.92","6.92","6.92","6.83","10.00","10.00","10.00","0.13","0.00","0.00","1.00"
1234,"Arabica","Typica","Green","7.08","6.83","6.67","7.25","7.25","6.92","10.00","9.33","10.00","0.11","0.00","0.00","3.00"
1235,"Arabica","Yellow Bourbon","Green","7.50","7.08","7.33","7.17","7.50","7.50","6.67","10.00","10.00","0.00","0.00","3.00","4.00"
1236,"Arabica","Pacas","Green","6.83","7.00","6.67","7.00","7.00","6.83","10.00","10.00","10.00","0.11","0.00","2.00","6.00"
1237,"Arabica","Hawaiian Kona","Green","7.58","7.33","7.50","7.42","7.50","7.33","8.00","8.67","9.33","0.12","0.00","2.00","3.00"
1238,"Arabica","Other","Green","7.42","7.25","6.83","7.33","7.00","6.92","9.33","9.33","9.33","0.10","0.00","1.00","2.00"
1239,"Arabica","Typica","Green","7.33","7.17","6.92","7.08","7.33","7.00","9.33","9.33","9.33","0.10","0.00","0.00","28.00"
1240,"Arabica","Bourbon","Green","7.00","6.83","6.83","7.17","6.67","6.83","10.00","10.00","10.00","0.11","0.00","3.00","9.00"
1241,"Arabica","Other","Green","7.25","7.33","7.00","7.00","7.25","7.08","10.00","10.00","8.00","0.12","0.00","2.00","7.00"
1242,"Arabica",NULL,"Green","7.42","7.17","7.00","7.17","7.67","7.17","8.67","9.33","9.33","0.10","0.00","1.00","3.00"
1243,"Arabica","Caturra","Green","7.50","7.25","7.42","7.00","7.08","6.83","8.67","9.33","10.00","0.12","0.00","2.00","4.00"
1244,"Arabica","Typica","Green","7.42","7.25","7.00","7.00","7.25","7.08","8.00","10.00","10.00","0.11","0.00","0.00","3.00"
1245,"Arabica","Bourbon","Green","7.17","6.17","6.17","7.08","7.33","6.83","10.00","10.00","10.00","0.11","0.00","0.00","7.00"
1246,"Arabica",NULL,"Bluish-Green","7.42","7.00","7.00","7.17","7.08","7.00","9.33","8.67","10.00","0.10","0.00","0.00","0.00"
1247,"Arabica",NULL,NULL,"7.00","6.75","6.67","6.83","7.08","6.83","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1248,"Arabica","Bourbon","Green","7.00","6.83","6.67","7.17","6.83","6.83","10.00","10.00","10.00","0.11","0.00","0.00","2.00"
1249,"Arabica","Typica","Bluish-Green","7.17","6.75","6.58","7.33","7.33","7.17","9.33","9.33","10.00","0.11","0.00","0.00","0.00"
1250,"Arabica",NULL,"Green","7.58","7.67","7.58","7.67","7.42","7.42","9.33","9.33","6.00","0.12","0.00","1.00","5.00"
1251,"Arabica","Typica","Green","7.17","6.75","6.58","6.75","6.83","6.75","10.00","10.00","10.00","0.13","0.00","0.00","3.00"
1252,"Arabica","Bourbon","Green","7.08","6.92","6.33","7.00","6.92","7.00","10.00","10.00","10.00","0.11","0.00","2.00","15.00"
1253,"Arabica","Bourbon","Green","7.50","7.33","7.42","7.58","7.58","6.92","8.00","8.00","10.00","0.00","0.00","0.00","3.00"
1254,"Arabica","Other","Green","7.33","7.00","6.83","7.17","7.17","7.17","9.33","9.33","9.33","0.10","0.00","1.00","2.00"
1255,"Arabica","Typica","None","7.33","7.00","6.67","7.00","6.92","6.92","9.33","9.33","10.00","0.15","0.00","4.00","5.00"
1256,"Arabica","Typica",NULL,"6.83","6.83","6.83","6.75","6.92","6.92","9.33","10.00","10.00","0.10","0.00","0.00","1.00"
1257,"Arabica",NULL,"Green","7.08","6.92","6.83","6.67","7.58","7.42","8.67","9.33","10.00","0.12","0.00","1.00","5.00"
1258,"Arabica","Other","Green","7.08","7.00","7.00","7.25","7.33","7.25","8.67","8.67","10.00","0.12","0.00","1.00","11.00"
1259,"Arabica","Caturra","Green","7.42","7.75","7.42","7.67","7.92","7.83","8.67","5.33","9.33","0.00","0.00","7.00","9.00"
1260,"Arabica",NULL,"Green","7.67","7.33","7.17","6.67","7.17","7.42","9.33","10.00","6.67","0.00","7.00","0.00","0.00"
1261,"Arabica","Typica",NULL,"6.67","6.33","6.42","6.83","7.00","6.92","10.00","10.00","10.00","0.00","0.00","0.00","0.00"
1262,"Arabica","Bourbon","None","6.42","6.50","6.50","7.33","6.33","6.92","10.00","10.00","10.00","0.12","0.00","0.00","4.00"
1263,"Arabica","Typica","Green","7.17","6.58","6.58","7.00","7.25","6.58","9.33","9.33","10.00","0.13","0.00","0.00","14.00"
1264,"Arabica","Bourbon","Green","7.50","7.00","6.83","7.50","7.17","7.33","8.67","8.67","8.67","0.11","0.00","0.00","8.00"
1265,"Arabica","Bourbon",NULL,"6.17","6.50","6.50","7.17","7.00","6.83","10.00","10.00","10.00","0.11","0.00","0.00","5.00"
1266,"Arabica","Hawaiian Kona","Green","7.25","7.08","6.83","7.17","7.33","6.83","8.67","8.67","9.33","0.00","0.00","0.00","0.00"
1267,"Arabica",NULL,"Bluish-Green","7.50","7.33","7.33","7.58","7.67","7.25","8.00","8.00","8.00","0.00","0.00","0.00","3.00"
1268,"Arabica","Typica","None","7.42","7.00","6.83","7.08","6.92","6.83","7.33","10.00","10.00","0.16","0.00","2.00","4.00"
1269,"Arabica","Other","None","7.33","7.00","6.50","6.08","7.58","6.33","9.33","10.00","9.33","0.12","0.00","4.00","26.00"
1270,"Arabica","Bourbon","Green","7.08","6.83","6.83","7.17","7.17","7.08","10.00","7.33","10.00","0.12","0.00","0.00","12.00"
1271,"Arabica","Pacas","Green","6.83","6.83","6.67","6.83","7.00","6.83","9.33","8.67","10.00","0.11","0.00","0.00","7.00"
1272,"Arabica",NULL,"Green","6.83","6.50","6.50","6.92","6.75","7.00","9.33","10.00","9.33","0.12","0.00","0.00","2.00"
1273,"Arabica",NULL,"Green","7.17","7.00","6.83","7.50","7.17","7.00","8.00","8.00","10.00","0.11","1.00","0.00","6.00"
1274,"Arabica","Bourbon","Green","7.92","7.58","7.17","7.58","7.33","7.17","8.00","8.00","8.00","0.11","0.00","0.00","15.00"
1275,"Arabica","Bourbon",NULL,"6.67","6.50","6.33","7.00","7.17","6.75","8.67","10.00","10.00","0.12","0.00","0.00","10.00"
1276,"Arabica","Pacamara","Green","7.50","7.25","6.92","7.00","7.17","6.83","8.00","8.00","10.00","0.11","0.00","4.00","20.00"
1277,"Arabica","Mundo Novo","Green","7.17","6.92","6.67","6.83","7.25","7.75","10.00","6.00","10.00","0.11","0.00","0.00","20.00"
1278,"Arabica","Other",NULL,"7.25","6.83","6.67","7.08","7.17","6.83","10.00","6.67","10.00","0.12","0.00","0.00","8.00"
1279,"Arabica","Typica","Bluish-Green","7.17","7.17","6.83","7.17","7.42","6.67","8.67","7.33","10.00","0.13","0.00","23.00","29.00"
1280,"Arabica","Typica","Green","7.00","6.92","6.75","6.92","7.17","6.83","10.00","6.67","10.00","0.14","0.00","15.00","7.00"
1281,"Arabica","Typica","None","7.08","6.75","6.58","7.00","7.00","6.75","8.67","8.67","10.00","0.17","0.00","0.00","6.00"
1282,"Arabica","Typica","Green","7.33","6.75","6.67","7.25","7.50","7.00","10.00","5.33","10.00","0.12","0.00","0.00","30.00"
1283,"Arabica","Bourbon",NULL,"6.75","6.50","6.17","7.00","7.25","6.75","8.00","10.00","10.00","0.11","0.00","0.00","8.00"
1284,"Arabica","Bourbon",NULL,"6.75","6.67","6.17","7.17","7.00","6.58","8.00","10.00","10.00","0.11","0.00","0.00","10.00"
1285,"Arabica","Typica","Green","7.08","7.00","6.83","7.50","7.33","6.83","8.00","7.33","10.00","0.12","0.00","0.00","7.00"
1286,"Arabica","Hawaiian Kona","Blue-Green","7.50","7.25","7.00","7.25","7.42","7.33","8.00","8.67","6.67","0.00","0.00","1.00","2.00"
1287,"Arabica","Bourbon","Green","6.50","6.33","6.50","7.50","7.33","6.83","8.67","10.00","8.67","0.11","0.00","1.00","1.00"
1288,"Arabica","Typica","Green","7.00","6.58","6.67","6.83","7.08","6.83","10.00","6.67","10.00","0.14","0.00","3.00","11.00"
1289,"Arabica","Typica","None","6.92","6.42","6.17","7.33","7.25","6.75","10.00","6.67","10.00","0.13","0.00","0.00","27.00"
1290,"Arabica","Typica","Green","7.67","7.00","7.17","7.58","7.33","7.33","10.00","2.67","10.00","0.12","0.00","0.00","19.00"
1291,"Arabica","Hawaiian Kona",NULL,"7.17","7.17","7.17","7.58","7.67","6.92","9.33","6.67","6.67","0.00","0.00","9.00","17.00"
1292,"Arabica",NULL,"Green","7.25","6.58","6.58","7.00","7.00","6.42","8.00","8.00","10.00","0.11","1.00","0.00","0.00"
1293,"Arabica","Pacas","Green","7.00","7.17","6.83","7.17","7.00","7.17","8.00","8.00","8.00","0.11","0.00","1.00","16.00"
1294,"Arabica","Typica",NULL,"7.08","7.08","6.92","7.08","6.92","6.92","8.00","8.00","8.00","0.00","0.00","1.00","1.00"
1295,"Arabica",NULL,"Bluish-Green","8.00","7.33","7.75","7.33","7.42","7.67","6.67","6.67","6.67","0.00","0.00","0.00","15.00"
1296,"Arabica","Hawaiian Kona","Green","6.92","6.92","6.92","7.50","7.58","7.17","6.67","6.67","9.33","0.11","0.00","5.00","9.00"
1297,"Arabica",NULL,NULL,"6.92","6.75","7.08","7.17","7.33","6.67","10.00","5.33","8.67","0.08","0.00","1.00","0.00"
1298,"Arabica","Caturra","Green","6.33","6.50","6.33","6.83","6.33","6.50","10.00","6.67","10.00","0.11","0.00","0.00","7.00"
1299,"Arabica","Mundo Novo","Green","6.92","6.92","6.92","6.92","7.17","7.00","10.00","2.67","10.00","0.12","0.00","4.00","24.00"
1300,"Arabica","Bourbon","Green","6.50","6.67","6.42","7.17","7.33","6.50","8.00","6.00","10.00","0.11","0.00","0.00","0.00"
1301,"Arabica","Typica","Green","6.92","7.00","6.83","6.92","7.42","6.92","6.00","6.00","10.00","0.12","0.00","0.00","1.00"
1302,"Arabica",NULL,"Green","7.00","7.00","6.83","7.00","7.33","6.83","6.00","6.00","10.00","0.11","1.00","0.00","55.00"
1303,"Arabica","Catuai","Green","6.67","6.50","6.17","6.67","6.83","6.17","8.00","8.00","8.00","0.10","0.00","0.00","4.00"
1304,"Arabica","Catuai","Green","7.00","6.17","6.17","6.67","6.50","6.17","8.00","8.00","8.00","0.10","0.00","0.00","3.00"
1305,"Arabica","Catuai","Green","7.00","6.33","6.17","6.50","6.67","6.17","8.00","8.00","8.00","0.10","0.00","0.00","4.00"
1306,"Arabica","Bourbon","None","7.08","6.83","6.25","7.42","7.25","6.75","10.00","0.00","10.00","0.11","0.00","0.00","20.00"
1307,"Arabica","Typica","Blue-Green","6.75","6.58","6.42","6.67","7.08","6.67","9.33","6.00","6.00","0.14","0.00","8.00","16.00"
1308,"Arabica","Caturra","Green","7.25","6.58","6.33","6.25","6.42","6.08","6.00","6.00","6.00","0.13","0.00","1.00","5.00"
1309,"Arabica","Catuai","Green","7.50","6.67","6.67","7.67","7.33","6.67","8.00","1.33","1.33","0.10","0.00","0.00","4.00"
1310,"Arabica","Caturra","Green","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.12","0.00","0.00","2.00"
1311,"Robusta",NULL,"Green","7.83","8.08","7.75","7.92","8.25","7.92","10.00","10.00","8.00","0.12","0.00","0.00","2.00"
1312,"Robusta",NULL,NULL,"8.00","7.75","7.92","8.00","7.92","7.92","10.00","10.00","8.00","0.00","0.00","0.00","2.00"
1313,"Robusta",NULL,"Green","7.92","7.83","7.92","8.00","7.83","7.92","10.00","10.00","7.83","0.00","0.00","0.00","0.00"
1314,"Robusta",NULL,"Green","8.00","7.92","7.92","7.75","7.83","7.75","10.00","10.00","7.75","0.12","0.00","0.00","7.00"
1315,"Robusta",NULL,"Green","8.33","7.83","7.83","7.75","8.25","7.75","10.00","10.00","7.58","0.12","0.00","0.00","3.00"
1316,"Robusta",NULL,"Green","8.00","7.92","7.67","8.00","7.75","7.92","10.00","10.00","7.75","0.00","0.00","0.00","0.00"
1317,"Robusta",NULL,"Green","7.67","7.75","7.83","7.83","7.92","7.75","10.00","10.00","8.00","0.00","0.00","0.00","0.00"
1318,"Robusta",NULL,"Bluish-Green","7.67","7.75","7.83","7.67","7.92","7.83","10.00","10.00","7.92","0.10","0.00","0.00","0.00"
1319,"Robusta","Other","Green","7.67","7.75","7.58","7.83","7.83","8.00","10.00","10.00","7.92","0.09","0.00","0.00","0.00"
1320,"Robusta",NULL,"Green","7.67","7.83","7.83","7.83","7.92","7.75","10.00","10.00","7.75","0.12","0.00","0.00","6.00"
1321,"Robusta",NULL,"Green","7.58","7.92","7.75","7.83","7.50","7.67","10.00","10.00","7.67","0.12","0.00","0.00","1.00"
1322,"Robusta","Other","Green","7.67","7.83","7.75","7.50","7.75","7.58","10.00","10.00","7.75","0.11","0.00","0.00","0.00"
1323,"Robusta",NULL,"Green","7.58","7.58","7.67","7.58","7.67","7.67","10.00","10.00","7.50","0.00","0.00","0.00","1.00"
1324,"Robusta",NULL,"Green","8.00","7.75","7.75","7.58","7.67","7.50","10.00","10.00","7.58","0.11","0.00","0.00","7.00"
1325,"Robusta",NULL,"Green","8.00","7.67","7.75","7.50","7.67","7.58","10.00","10.00","7.58","0.12","0.00","0.00","2.00"
1326,"Robusta",NULL,"Green","7.75","7.75","7.67","7.67","7.58","7.58","10.00","10.00","7.58","0.00","0.00","0.00","0.00"
1327,"Robusta",NULL,"Blue-Green","7.50","7.50","7.25","7.83","7.67","7.83","10.00","10.00","7.83","0.13","0.00","0.00","0.00"
1328,"Robusta",NULL,"Green","7.33","7.58","7.50","7.75","7.75","7.67","10.00","10.00","7.75","0.12","0.00","0.00","1.00"
1329,"Robusta",NULL,"Green","7.83","7.58","7.33","7.67","7.50","7.50","10.00","10.00","7.75","0.12","0.00","0.00","2.00"
1330,"Robusta",NULL,"Green","7.75","7.42","7.33","7.58","7.67","7.58","10.00","10.00","7.67","0.12","0.00","0.00","1.00"
1331,"Robusta",NULL,"Bluish-Green","7.67","7.67","7.50","7.33","7.58","7.50","10.00","10.00","7.42","0.00","0.00","0.00","1.00"
1332,"Robusta",NULL,"Green","7.58","7.42","7.42","7.83","7.42","7.50","10.00","10.00","7.42","0.00","0.00","0.00","0.00"
1333,"Robusta","Arusha","Green","7.92","7.50","7.42","7.42","7.42","7.42","9.33","10.00","7.58","0.00","0.00","0.00","0.00"
1334,"Robusta",NULL,"Blue-Green","7.75","7.58","7.33","7.58","5.08","7.83","10.00","10.00","7.75","0.00","0.00","0.00","1.00"
1335,"Robusta",NULL,"Blue-Green","7.50","7.67","7.75","7.75","5.17","5.25","10.00","10.00","8.42","0.00","0.00","0.00","0.00"
1336,"Robusta",NULL,NULL,"7.33","7.33","7.17","7.42","7.50","7.17","9.33","9.33","7.42","0.00","0.00","0.00","6.00"
1337,"Robusta",NULL,"Green","7.42","6.83","6.75","7.17","7.25","7.00","9.33","9.33","7.08","0.10","0.00","20.00","1.00"
1338,"Robusta",NULL,"None","6.75","6.67","6.50","6.83","6.92","6.83","9.33","9.33","6.67","0.12","0.00","63.00","9.00"
